SpeciesAuthor,SpeciesAccepted,Family,Kingdom,Authors,Journal,StudyDuration,YearPublication,MatrixStartYear,MatrixEndYear,AnnualPeriodicity,MatrixPopulation,EcoRegion,MatrixComposite,Lat,Lon,MatDim,lambda,habitat,TACmodeled,note,envStochModeled,invasive
Tillandsia_violacea,Tillandsia violacea,Bromeliaceae,Plantae,Mondrag�_n; Ticktin,Cons Biol,4,2011,2007,2008,1,Santa Catarina Ixtepeji,TSC,Individual,17.26666667,-95.43333333,6,0.843223213,Tropical & Subtropical,no,samePop,no,no
Vulpicida_pinastri,Vulpicida pinastri,Poaceae,Plantae,Shriver; Cutler; Doak,Oecologia,4,2012,2004,2009,1,Kennicott Valley,BOR,Mean,61.49409722,-141.1127361,26,1.036041056,Alpine & Arctic,no,samePop,yes,no
Vulpicida_pinastri,Vulpicida pinastri,Poaceae,Plantae,Shriver; Cutler; Doak,Oecologia,4,2012,2004,2005,1,Kennicott Valley,BOR,Mean,61.49409722,-141.1127361,26,1.121103995,Alpine & Arctic,no,samePop,yes,no
Vulpicida_pinastri,Vulpicida pinastri,Poaceae,Plantae,Shriver; Cutler; Doak,Oecologia,4,2012,2005,2006,1,Kennicott Valley,BOR,Mean,61.49409722,-141.1127361,26,1.113744414,Alpine & Arctic,no,samePop,yes,no
Vulpicida_pinastri,Vulpicida pinastri,Poaceae,Plantae,Shriver; Cutler; Doak,Oecologia,4,2012,2006,2007,1,Kennicott Valley,BOR,Mean,61.49409722,-141.1127361,26,0.977639164,Alpine & Arctic,no,samePop,yes,no
Vulpicida_pinastri,Vulpicida pinastri,Poaceae,Plantae,Shriver; Cutler; Doak,Oecologia,4,2012,2007,2008,1,Kennicott Valley,BOR,Mean,61.49409722,-141.1127361,26,0.999494931,Alpine & Arctic,no,samePop,yes,no
Vulpicida_pinastri,Vulpicida pinastri,Poaceae,Plantae,Shriver; Cutler; Doak,Oecologia,4,2012,2008,2009,1,Kennicott Valley,BOR,Mean,61.49409722,-141.1127361,26,1.048989286,Alpine & Arctic,no,samePop,yes,no
Werauhia_sanguinolenta,Vriesea sanguinolenta,Bromeliaceae,Plantae,Zotz,Acta Oeco,9,2005,1997,2005,1,Barro Colorado Nature Monument,TMB,Mean,9.166666667,-78.15,7,1.109051187,Tropical & Subtropical,no,samePop,yes,no
Werauhia_sanguinolenta,Vriesea sanguinolenta,Bromeliaceae,Plantae,Zotz,Acta Oeco,9,2005,2002,2005,1,Barro Colorado Nature Monument; Coco Solo; Lajas,TMB,Mean,NA,NA,7,1.102384624,Tropical & Subtropical,no,samePop,yes,no
Werauhia_sanguinolenta,Vriesea sanguinolenta,Bromeliaceae,Plantae,Zotz,Acta Oeco,9,2005,2002,2005,1,Barro Colorado Nature Monument,TMB,Mean,9.166666667,-78.15,7,1.039500858,Tropical & Subtropical,no,samePop,yes,no
Werauhia_sanguinolenta,Vriesea sanguinolenta,Bromeliaceae,Plantae,Zotz,Acta Oeco,9,2005,2002,2005,1,Coco Solo,TMB,Mean,9.366666667,-78.13333333,7,1.067356041,Tropical & Subtropical,no,samePop,yes,no
Werauhia_sanguinolenta,Vriesea sanguinolenta,Bromeliaceae,Plantae,Zotz,Acta Oeco,9,2005,2002,2005,1,Lajas,TMB,Mean,8.166666667,-80.2,7,0.897189536,Tropical & Subtropical,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2007,1,Open 1; Open 2; Open 3; Forest 1; Forest 2; Forest 3,TBM,Mean,50.07111111,12.78555556,4,1.045676973,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2007,1,Open 1,TBM,Mean,50.07111111,12.78555556,4,1.052588593,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2005,1,Open 1,TBM,Individual,50.07111111,12.78555556,4,1.038805163,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2005,2006,1,Open 1,TBM,Individual,50.07111111,12.78555556,4,1.024966918,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2006,2007,1,Open 1,TBM,Individual,50.07111111,12.78555556,4,1.075532044,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2007,1,Open 2,TBM,Mean,50.06138889,12.73166667,4,1.049343474,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2005,1,Open 2,TBM,Individual,50.06138889,12.73166667,4,1.033635911,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2005,2006,1,Open 2,TBM,Individual,50.06138889,12.73166667,4,1.03285512,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2006,2007,1,Open 2,TBM,Individual,50.06138889,12.73166667,4,1.086032308,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2007,1,Open 3,TBM,Mean,50.05611111,12.78333333,4,1.034014393,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2005,1,Open 3,TBM,Individual,50.05611111,12.78333333,4,0.99004979,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2005,2006,1,Open 3,TBM,Individual,50.05611111,12.78333333,4,1.019343397,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2006,2007,1,Open 3,TBM,Individual,50.05611111,12.78333333,4,1.077865578,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2007,1,Forest 1,TBM,Mean,50.07083333,12.78333333,4,1.034014393,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2005,1,Forest 1,TBM,Individual,50.07083333,12.78333333,4,0.99004979,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2005,2006,1,Forest 1,TBM,Individual,50.07083333,12.78333333,4,1.019343397,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2006,2007,1,Forest 1,TBM,Individual,50.07083333,12.78333333,4,1.077865578,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2007,1,Forest 2,TBM,Mean,50.02861111,12.72611111,4,1.0259637,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2005,1,Forest 2,TBM,Individual,50.02861111,12.72611111,4,1.031844836,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2005,2006,1,Forest 2,TBM,Individual,50.02861111,12.72611111,4,0.940840627,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2006,2007,1,Forest 2,TBM,Individual,50.02861111,12.72611111,4,1.115852559,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2007,1,Forest 3,TBM,Mean,50.05416667,12.775,4,1.078356273,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2004,2005,1,Forest 3,TBM,Individual,50.05416667,12.775,4,1.01820973,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2005,2006,1,Forest 3,TBM,Individual,50.05416667,12.775,4,1,Temperate,no,samePop,yes,no
Asplenium_adulterinum,Asplenium adulterinum,Aspleniaceae,Plantae,BucharovՍ; M�_nzbergovՍ; TՍjek,Am J Bot,4,2010,2006,2007,1,Forest 3,TBM,Individual,50.05416667,12.775,4,1.201226445,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2007,1,Open 1; Forest 1; Forest 2; Forest 3,TBM,Mean,50.07111111,12.78555556,4,1.06593898,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2007,1,Open 1,TBM,Mean,50.07111111,12.78555556,4,1.043435795,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2005,1,Open 1,TBM,Individual,50.07111111,12.78555556,4,1.020575022,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2005,2006,1,Open 1,TBM,Individual,50.07111111,12.78555556,4,1.002237998,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2006,2007,1,Open 1,TBM,Individual,50.07111111,12.78555556,4,1.076227618,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2007,1,Forest 1,TBM,Mean,50.07083333,12.78333333,4,1.096883388,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2005,1,Forest 1,TBM,Individual,50.07083333,12.78333333,4,1.100594533,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2005,2006,1,Forest 1,TBM,Individual,50.07083333,12.78333333,4,1.036133337,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2006,2007,1,Forest 1,TBM,Individual,50.07083333,12.78333333,4,1.144423131,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2007,1,Forest 2,TBM,Mean,50.02861111,12.72611111,4,1.051795072,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2005,1,Forest 2,TBM,Individual,50.02861111,12.72611111,4,1.168962991,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2005,2006,1,Forest 2,TBM,Individual,50.02861111,12.72611111,4,0.981203213,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2006,2007,1,Forest 2,TBM,Individual,50.02861111,12.72611111,4,1.011013599,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2007,1,Forest 3,TBM,Mean,50.05416667,12.775,4,1.064967335,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2004,2005,1,Forest 3,TBM,Individual,50.05416667,12.775,4,1.129614085,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2005,2006,1,Forest 3,TBM,Individual,50.05416667,12.775,4,1.066180377,Temperate,no,samePop,yes,no
Asplenium_cuneifolium,Asplenium cuneifolium,Aspleniaceae,Plantae,Bucharova; Munzbergova; Tajek,Am J Bot,4,2010,2006,2007,1,Forest 3,TBM,Individual,50.05416667,12.775,4,0.985741453,Temperate,no,samePop,yes,no
Actaea_elata,Actaea elata,Ranunculaceae,Plantae,Mayberry; Elle,Oecologia,3,2010,2005,2007,1,Elk; VedC,TBM,Mean,NA,NA,6,0.900594129,Temperate,no,samePop,no,no
Actaea_elata,Actaea elata,Ranunculaceae,Plantae,Mayberry; Elle,Oecologia,3,2010,2005,2007,1,Elk,TBM,Mean,41.71666667,-74.45,6,0.998147072,Temperate,no,samePop,no,no
Actaea_elata,Actaea elata,Ranunculaceae,Plantae,Mayberry; Elle,Oecologia,3,2010,2005,2006,1,Elk,TBM,Individual,41.71666667,-74.45,6,0.960219276,Temperate,no,samePop,no,no
Actaea_elata,Actaea elata,Ranunculaceae,Plantae,Mayberry; Elle,Oecologia,3,2010,2006,2007,1,Elk,TBM,Individual,41.71666667,-74.45,6,1.037673912,Temperate,no,samePop,no,no
Actaea_elata,Actaea elata,Ranunculaceae,Plantae,Mayberry; Elle,Oecologia,3,2010,2005,2007,1,VedC,TBM,Mean,49.05,-121.9833333,6,0.868261316,Temperate,no,samePop,no,no
Actaea_elata,Actaea elata,Ranunculaceae,Plantae,Mayberry; Elle,Oecologia,3,2010,2005,2006,1,VedC,TBM,Individual,49.05,-121.9833333,6,0.863091647,Temperate,no,samePop,no,no
Actaea_elata,Actaea elata,Ranunculaceae,Plantae,Mayberry; Elle,Oecologia,3,2010,2006,2007,1,VedC,TBM,Individual,49.05,-121.9833333,6,0.874344436,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1992,1998,1,Site A; Site B,TBM,Mean,NA,NA,6,0.976948132,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1992,1998,1,Site A,TBM,Mean,58.95,17.61666667,6,0.974966028,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1992,1993,1,Site A,TBM,Individual,58.95,17.61666667,6,1.01113754,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1993,1994,1,Site A,TBM,Individual,58.95,17.61666667,6,1.148778991,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1994,1995,1,Site A,TBM,Individual,58.95,17.61666667,6,0.958272545,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1995,1996,1,Site A,TBM,Individual,58.95,17.61666667,6,0.970379704,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1996,1997,1,Site A,TBM,Individual,58.95,17.61666667,6,0.881090359,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1997,1998,1,Site A,TBM,Individual,58.95,17.61666667,6,0.835612965,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1992,1998,1,Site B,TBM,Mean,58.98333333,17.55,6,0.952578913,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1992,1993,1,Site B,TBM,Individual,58.98333333,17.55,6,1.087671647,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1993,1994,1,Site B,TBM,Individual,58.98333333,17.55,6,0.979931543,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1994,1995,1,Site B,TBM,Individual,58.98333333,17.55,6,1.025266338,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1995,1996,1,Site B,TBM,Individual,58.98333333,17.55,6,0.988756281,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1996,1997,1,Site B,TBM,Individual,58.98333333,17.55,6,0.859867692,Temperate,no,samePop,no,no
Actaea_spicata,Actaea spicata,Ranunculaceae,Plantae,Fr�_borg; Eriksson,Can J Bot,6,2003,1997,1998,1,Site B,TBM,Individual,58.98333333,17.55,6,0.781681412,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1993,1998,1,A; B,FGS,Mean,58.93333333,17.13333333,4,0.998343479,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1993,1998,1,A,FGS,Mean,58.93333333,17.13333333,4,0.965341663,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1993,1994,1,A,FGS,Individual,58.93333333,17.13333333,4,1.016716604,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1994,1995,1,A,FGS,Individual,58.93333333,17.13333333,4,0.95,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1995,1996,1,A,FGS,Individual,58.93333333,17.13333333,4,0.894463191,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1996,1997,1,A,FGS,Individual,58.93333333,17.13333333,4,0.976264389,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1997,1998,1,A,FGS,Individual,58.93333333,17.13333333,4,0.92839726,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1993,1998,1,B,FGS,Mean,58.93333333,17.13333333,4,1.042817861,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1993,1994,1,B,FGS,Individual,58.93333333,17.13333333,4,1.136063866,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1994,1995,1,B,FGS,Individual,58.93333333,17.13333333,4,1.069008264,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1995,1996,1,B,FGS,Individual,58.93333333,17.13333333,4,0.989244694,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1996,1997,1,B,FGS,Individual,58.93333333,17.13333333,4,1.077570709,Temperate,no,samePop,no,no
Agrimonia_eupatoria,Agrimonia eupatoria,Rosaceae,Plantae,Kiviniemi,Plant Ecol,6,2002,1997,1998,1,B,FGS,Individual,58.93333333,17.13333333,4,0.956074697,Temperate,no,samePop,no,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2001,2003,1,Saskatchewan,TGS,Mean,49.36666667,-106.1166667,8,3.220191775,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2001,2002,1,Saskatchewan,TGS,Individual,49.36666667,-106.1166667,8,3.275021813,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2002,2003,1,Saskatchewan,TGS,Individual,49.36666667,-106.1166667,8,3.161135477,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2001,2003,1,Saskatchewan,TGS,Mean,49.36666667,-106.1166667,8,0.991845514,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2001,2002,1,Saskatchewan,TGS,Individual,49.36666667,-106.1166667,8,1.036771373,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2002,2003,1,Saskatchewan,TGS,Individual,49.36666667,-106.1166667,8,1,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2001,2003,1,Saskatchewan,TGS,Mean,49.36666667,-106.1166667,8,0.210610723,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2001,2002,1,Saskatchewan,TGS,Individual,49.36666667,-106.1166667,8,0.230277564,Temperate,no,samePop,yes,no
Agropyron_cristatum,Agropyron cristatum,Poaceae,Plantae,Hansen; Wilson,J Appl Ecol,3,2006,2002,2003,1,Saskatchewan,TGS,Individual,49.36666667,-106.1166667,8,0.25,Temperate,no,samePop,yes,no
Anemone_patens,Anemone patens,Ranunculaceae,Plantae,Williams; Crone,Ecology,7,2006,1999,2005,1,Ann and Sandy Cross Conservation Area,BOR,Mean,50.87578056,-113.7655611,5,1.018613734,Alpine & Arctic,no,samePop,yes,no
Anthyllis_vulneraria_subsp._alpicola,Anthyllis vulneraria alpicola,Leguminosae,Plantae,Marcante; Winkler; Erschbamer,Annals Bot,3,2009,2004,2006,1,Early successional stage; Late successional stage,TBM,Mean,NA,NA,5,1.007232511,Temperate,no,samePop,yes,no
Anthyllis_vulneraria_subsp._alpicola,Anthyllis vulneraria alpicola,Leguminosae,Plantae,Marcante; Winkler; Erschbamer,Annals Bot,3,2009,2004,2006,1,Early successional stage,TBM,Mean,46.81666667,11.03333333,5,1.043135898,Temperate,no,samePop,yes,no
Anthyllis_vulneraria_subsp._alpicola,Anthyllis vulneraria alpicola,Leguminosae,Plantae,Marcante; Winkler; Erschbamer,Annals Bot,3,2009,2004,2005,1,Early successional stage,TBM,Individual,46.81666667,11.03333333,5,1.051028512,Temperate,no,samePop,yes,no
Anthyllis_vulneraria_subsp._alpicola,Anthyllis vulneraria alpicola,Leguminosae,Plantae,Marcante; Winkler; Erschbamer,Annals Bot,3,2009,2005,2006,1,Early successional stage,TBM,Individual,46.81666667,11.03333333,5,1.02592221,Temperate,no,samePop,yes,no
Anthyllis_vulneraria_subsp._alpicola,Anthyllis vulneraria alpicola,Leguminosae,Plantae,Marcante; Winkler; Erschbamer,Annals Bot,3,2009,2004,2006,1,Late successional stage,TBM,Mean,46.81666667,11.03333333,5,0.965177251,Temperate,no,samePop,yes,no
Anthyllis_vulneraria_subsp._alpicola,Anthyllis vulneraria alpicola,Leguminosae,Plantae,Marcante; Winkler; Erschbamer,Annals Bot,3,2009,2004,2005,1,Late successional stage,TBM,Individual,46.81666667,11.03333333,5,0.823217221,Temperate,no,samePop,yes,no
Anthyllis_vulneraria_subsp._alpicola,Anthyllis vulneraria alpicola,Leguminosae,Plantae,Marcante; Winkler; Erschbamer,Annals Bot,3,2009,2005,2006,1,Late successional stage,TBM,Individual,46.81666667,11.03333333,5,1.104680664,Temperate,no,samePop,yes,no
Antirrhinum_lopesianum,Antirrhinum molle lopesianum,Acanthaceae,Plantae,Iriondo; Albert; Gimթnez; Lozano; Escudero,Book,4,2009,2001,2004,1,Corporario,MED,Mean,41.2,-5.4,4,0.912189333,Temperate,no,samePop,no,no
Antirrhinum_lopesianum,Antirrhinum molle lopesianum,Acanthaceae,Plantae,Iriondo; Albert; Gimթnez; Lozano; Escudero,Book,4,2009,2001,2002,1,Corporario,MED,Individual,41.2,-5.4,4,1.08724861,Temperate,no,samePop,no,no
Antirrhinum_lopesianum,Antirrhinum molle lopesianum,Acanthaceae,Plantae,Iriondo; Albert; Gimթnez; Lozano; Escudero,Book,4,2009,2002,2003,1,Corporario,MED,Individual,41.2,-5.4,4,0.885440492,Temperate,no,samePop,no,no
